Record Length,2.500000e+03,,  -6.020000000000,   0.08000,
Sample Interval,4.000000e-03,,  -6.016000000000,   0.08000,
Trigger Point,1.505000000000e+03,,  -6.012000000000,   0.08000,
,,,  -6.008000000000,   0.08000,
,,,  -6.004000000000,   0.08000,
,,,  -6.000000000000,   0.08000,
Source,CH2,,  -5.996000000000,   0.08000,
Vertical Units,V,,  -5.992000000000,   0.08000,
Vertical Scale,2.000000e-01,,  -5.988000000000,   0.08000,
Vertical Offset,-4.640000e-01,,  -5.984000000000,   0.08000,
Horizontal Units,s,,  -5.980000000000,   0.08000,
Horizontal Scale,1.000000e+00,,  -5.976000000000,   0.08000,
Pt Fmt,Y,,  -5.972000000000,   0.08000,
Yzero,0.000000e+00,,  -5.968000000000,   0.08000,
Probe Atten,1.000000e+00,,  -5.964000000000,   0.08000,
Model Number,TDS2012C,,  -5.960000000000,   0.08000,
Serial Number,C012957,,  -5.956000000000,   0.08000,
Firmware Version,FV:v24.09,,  -5.952000000000,   0.08000,
,,,-05.948000000000,   0.08000,
,,,-05.944000000000,   0.07200,
,,,-05.940000000000,   0.08000,
,,,-05.936000000000,   0.08000,
,,,-05.932000000000,   0.07200,
,,,-05.928000000000,   0.08000,
,,,-05.924000000000,   0.08000,
,,,-05.920000000000,   0.07200,
,,,-05.916000000000,   0.07200,
,,,-05.912000000000,   0.07200,
,,,-05.908000000000,   0.07200,
,,,-05.904000000000,   0.07200,
,,,-05.900000000000,   0.07200,
,,,-05.896000000000,   0.07200,
,,,-05.892000000000,   0.07200,
,,,-05.888000000000,   0.07200,
,,,-05.884000000000,   0.07200,
,,,-05.880000000000,   0.07200,
,,,-05.876000000000,   0.07200,
,,,-05.872000000000,   0.07200,
,,,-05.868000000000,   0.07200,
,,,-05.864000000000,   0.07200,
,,,-05.860000000000,   0.07200,
,,,-05.856000000000,   0.07200,
,,,-05.852000000000,   0.07200,
,,,-05.848000000000,   0.07200,
,,,-05.844000000000,   0.07200,
,,,-05.840000000000,   0.07200,
,,,-05.836000000000,   0.07200,
,,,-05.832000000000,   0.07200,
,,,-05.828000000000,   0.07200,
,,,-05.824000000000,   0.07200,
,,,-05.820000000000,   0.07200,
,,,-05.816000000000,   0.07200,
,,,-05.812000000000,   0.07200,
,,,-05.808000000000,   0.07200,
,,,-05.804000000000,   0.07200,
,,,-05.800000000000,   0.07200,
,,,-05.796000000000,   0.07200,
,,,-05.792000000000,   0.07200,
,,,-05.788000000000,   0.07200,
,,,-05.784000000000,   0.07200,
,,,-05.780000000000,   0.07200,
,,,-05.776000000000,   0.07200,
,,,-05.772000000000,   0.07200,
,,,-05.768000000000,   0.06400,
,,,-05.764000000000,   0.07200,
,,,-05.760000000000,   0.07200,
,,,-05.756000000000,   0.07200,
,,,-05.752000000000,   0.07200,
,,,-05.748000000000,   0.06400,
,,,-05.744000000000,   0.06400,
,,,-05.740000000000,   0.06400,
,,,-05.736000000000,   0.06400,
,,,-05.732000000000,   0.07200,
,,,-05.728000000000,   0.07200,
,,,-05.724000000000,   0.06400,
,,,-05.720000000000,   0.07200,
,,,-05.716000000000,   0.06400,
,,,-05.712000000000,   0.06400,
,,,-05.708000000000,   0.06400,
,,,-05.704000000000,   0.06400,
,,,-05.700000000000,   0.06400,
,,,-05.696000000000,   0.06400,
,,,-05.692000000000,   0.06400,
,,,-05.688000000000,   0.06400,
,,,-05.684000000000,   0.06400,
,,,-05.680000000000,   0.06400,
,,,-05.676000000000,   0.06400,
,,,-05.672000000000,   0.06400,
,,,-05.668000000000,   0.06400,
,,,-05.664000000000,   0.06400,
,,,-05.660000000000,   0.06400,
,,,-05.656000000000,   0.06400,
,,,-05.652000000000,   0.06400,
,,,-05.648000000000,   0.06400,
,,,-05.644000000000,   0.06400,
,,,-05.640000000000,   0.06400,
,,,-05.636000000000,   0.06400,
,,,-05.632000000000,   0.06400,
,,,-05.628000000000,   0.06400,
,,,-05.624000000000,   0.06400,
,,,-05.620000000000,   0.06400,
,,,-05.616000000000,   0.06400,
,,,-05.612000000000,   0.06400,
,,,-05.608000000000,   0.06400,
,,,-05.604000000000,   0.06400,
,,,-05.600000000000,   0.06400,
,,,-05.596000000000,   0.06400,
,,,-05.592000000000,   0.06400,
,,,-05.588000000000,   0.06400,
,,,-05.584000000000,   0.06400,
,,,-05.580000000000,   0.06400,
,,,-05.576000000000,   0.06400,
,,,-05.572000000000,   0.06400,
,,,-05.568000000000,   0.06400,
,,,-05.564000000000,   0.06400,
,,,-05.560000000000,   0.06400,
,,,-05.556000000000,   0.06400,
,,,-05.552000000000,   0.06400,
,,,-05.548000000000,   0.05600,
,,,-05.544000000000,   0.06400,
,,,-05.540000000000,   0.05600,
,,,-05.536000000000,   0.06400,
,,,-05.532000000000,   0.06400,
,,,-05.528000000000,   0.06400,
,,,-05.524000000000,   0.05600,
,,,-05.520000000000,   0.06400,
,,,-05.516000000000,   0.05600,
,,,-05.512000000000,   0.06400,
,,,-05.508000000000,   0.05600,
,,,-05.504000000000,   0.05600,
,,,-05.500000000000,   0.05600,
,,,-05.496000000000,   0.05600,
,,,-05.492000000000,   0.05600,
,,,-05.488000000000,   0.05600,
,,,-05.484000000000,   0.05600,
,,,-05.480000000000,   0.05600,
,,,-05.476000000000,   0.05600,
,,,-05.472000000000,   0.05600,
,,,-05.468000000000,   0.05600,
,,,-05.464000000000,   0.05600,
,,,-05.460000000000,   0.05600,
,,,-05.456000000000,   0.05600,
,,,-05.452000000000,   0.05600,
,,,-05.448000000000,   0.05600,
,,,-05.444000000000,   0.05600,
,,,-05.440000000000,   0.05600,
,,,-05.436000000000,   0.05600,
,,,-05.432000000000,   0.05600,
,,,-05.428000000000,   0.05600,
,,,-05.424000000000,   0.05600,
,,,-05.420000000000,   0.05600,
,,,-05.416000000000,   0.05600,
,,,-05.412000000000,   0.05600,
,,,-05.408000000000,   0.05600,
,,,-05.404000000000,   0.05600,
,,,-05.400000000000,   0.05600,
,,,-05.396000000000,   0.05600,
,,,-05.392000000000,   0.05600,
,,,-05.388000000000,   0.05600,
,,,-05.384000000000,   0.05600,
,,,-05.380000000000,   0.05600,
,,,-05.376000000000,   0.05600,
,,,-05.372000000000,   0.05600,
,,,-05.368000000000,   0.04800,
,,,-05.364000000000,   0.05600,
,,,-05.360000000000,   0.05600,
,,,-05.356000000000,   0.05600,
,,,-05.352000000000,   0.05600,
,,,-05.348000000000,   0.05600,
,,,-05.344000000000,   0.04800,
,,,-05.340000000000,   0.05600,
,,,-05.336000000000,   0.05600,
,,,-05.332000000000,   0.05600,
,,,-05.328000000000,   0.04800,
,,,-05.324000000000,   0.05600,
