SAMPLE,DATE,TIME,Comp.Cond,Uncomp.Cond
 3491 ,10/03/2016,03:50:22下午,1.902,2.243
 3492 ,10/03/2016,03:50:22下午,1.902,2.243
 3493 ,10/03/2016,03:50:22下午,1.902,2.243
 3494 ,10/03/2016,03:50:23下午,1.902,2.243
 3495 ,10/03/2016,03:50:23下午,1.902,2.243
 3496 ,10/03/2016,03:50:23下午,1.902,2.243
 3497 ,10/03/2016,03:50:23下午,1.902,2.243
 3498 ,10/03/2016,03:50:23下午,1.902,2.243
 3499 ,10/03/2016,03:50:23下午,1.902,2.241
 3500 ,10/03/2016,03:50:24下午,1.900,2.241
 3501 ,10/03/2016,03:50:24下午,1.900,2.241
 3502 ,10/03/2016,03:50:24下午,1.900,2.241
 3503 ,10/03/2016,03:50:24下午,1.900,2.241
 3504 ,10/03/2016,03:50:24下午,1.900,2.240
 3505 ,10/03/2016,03:50:25下午,1.900,2.240
 3506 ,10/03/2016,03:50:25下午,1.900,2.240
 3507 ,10/03/2016,03:50:25下午,1.900,2.240
 3508 ,10/03/2016,03:50:25下午,1.900,2.240
 3509 ,10/03/2016,03:50:25下午,1.900,2.240
 3510 ,10/03/2016,03:50:25下午,1.900,2.240
 3511 ,10/03/2016,03:50:26下午,1.900,2.240
 3512 ,10/03/2016,03:50:26下午,1.900,2.240
 3513 ,10/03/2016,03:50:26下午,1.899,2.239
 3514 ,10/03/2016,03:50:26下午,1.899,2.239
 3515 ,10/03/2016,03:50:26下午,1.899,2.239
 3516 ,10/03/2016,03:50:26下午,1.899,2.239
 3517 ,10/03/2016,03:50:27下午,1.899,2.239
 3518 ,10/03/2016,03:50:27下午,1.899,2.239
 3519 ,10/03/2016,03:50:27下午,1.899,2.239
 3520 ,10/03/2016,03:50:27下午,1.899,2.239
 3521 ,10/03/2016,03:50:27下午,1.899,2.239
 3522 ,10/03/2016,03:50:28下午,1.899,2.239
 3523 ,10/03/2016,03:50:28下午,1.899,2.239
 3524 ,10/03/2016,03:50:28下午,1.899,2.239
 3525 ,10/03/2016,03:50:28下午,1.899,2.239
 3526 ,10/03/2016,03:50:28下午,1.899,2.238
 3527 ,10/03/2016,03:50:28下午,1.897,2.238
 3528 ,10/03/2016,03:50:29下午,1.897,2.238
 3529 ,10/03/2016,03:50:29下午,1.897,2.238
 3530 ,10/03/2016,03:50:29下午,1.897,2.238
 3531 ,10/03/2016,03:50:29下午,1.897,2.238
 3532 ,10/03/2016,03:50:29下午,1.897,2.238
 3533 ,10/03/2016,03:50:29下午,1.897,2.238
 3534 ,10/03/2016,03:50:30下午,1.897,2.238
 3535 ,10/03/2016,03:50:30下午,1.897,2.237
 3536 ,10/03/2016,03:50:30下午,1.896,2.237
 3537 ,10/03/2016,03:50:30下午,1.896,2.237
 3538 ,10/03/2016,03:50:30下午,1.896,2.237
 3539 ,10/03/2016,03:50:30下午,1.896,2.237
 3540 ,10/03/2016,03:50:31下午,1.897,2.237
 3541 ,10/03/2016,03:50:31下午,1.897,2.237
 3542 ,10/03/2016,03:50:31下午,1.897,2.237
 3543 ,10/03/2016,03:50:31下午,1.897,2.237
 3544 ,10/03/2016,03:50:31下午,1.897,2.236
 3545 ,10/03/2016,03:50:32下午,1.896,2.236
 3546 ,10/03/2016,03:50:32下午,1.896,2.236
 3547 ,10/03/2016,03:50:32下午,1.896,2.236
 3548 ,10/03/2016,03:50:32下午,1.896,2.236
 3549 ,10/03/2016,03:50:32下午,1.896,2.236
 3550 ,10/03/2016,03:50:32下午,1.896,2.236
 3551 ,10/03/2016,03:50:33下午,1.896,2.236
 3552 ,10/03/2016,03:50:33下午,1.896,2.236
 3553 ,10/03/2016,03:50:33下午,1.896,2.236
 3554 ,10/03/2016,03:50:33下午,1.896,2.236
 3555 ,10/03/2016,03:50:33下午,1.896,2.236
 3556 ,10/03/2016,03:50:33下午,1.896,2.236
 3557 ,10/03/2016,03:50:34下午,1.896,2.236
 3558 ,10/03/2016,03:50:34下午,1.894,2.233
 3559 ,10/03/2016,03:50:34下午,1.894,2.233
 3560 ,10/03/2016,03:50:34下午,1.894,2.233
 3561 ,10/03/2016,03:50:34下午,1.894,2.233
 3562 ,10/03/2016,03:50:34下午,1.894,2.233
 3563 ,10/03/2016,03:50:35下午,1.894,2.233
 3564 ,10/03/2016,03:50:35下午,1.894,2.233
 3565 ,10/03/2016,03:50:35下午,1.894,2.233
 3566 ,10/03/2016,03:50:35下午,1.894,2.233
 3567 ,10/03/2016,03:50:35下午,1.894,2.233
 3568 ,10/03/2016,03:50:36下午,1.894,2.233
 3569 ,10/03/2016,03:50:36下午,1.894,2.233
 3570 ,10/03/2016,03:50:36下午,1.894,2.233
 3571 ,10/03/2016,03:50:36下午,1.894,2.233
 3572 ,10/03/2016,03:50:36下午,1.894,2.233
 3573 ,10/03/2016,03:50:36下午,1.894,2.233
 3574 ,10/03/2016,03:50:37下午,1.894,2.233
 3575 ,10/03/2016,03:50:37下午,1.894,2.233
 3576 ,10/03/2016,03:50:37下午,1.892,2.232
 3577 ,10/03/2016,03:50:37下午,1.892,2.232
 3578 ,10/03/2016,03:50:37下午,1.892,2.232
 3579 ,10/03/2016,03:50:37下午,1.892,2.232
 3580 ,10/03/2016,03:50:38下午,1.892,2.233
 3581 ,10/03/2016,03:50:38下午,1.893,2.233
 3582 ,10/03/2016,03:50:38下午,1.893,2.233
 3583 ,10/03/2016,03:50:38下午,1.893,2.233
 3584 ,10/03/2016,03:50:38下午,1.893,2.233
 3585 ,10/03/2016,03:50:39下午,1.892,2.232
 3586 ,10/03/2016,03:50:39下午,1.892,2.232
 3587 ,10/03/2016,03:50:39下午,1.892,2.232
 3588 ,10/03/2016,03:50:39下午,1.892,2.232
 3589 ,10/03/2016,03:50:39下午,1.892,2.231
 3590 ,10/03/2016,03:50:39下午,1.892,2.231
 3591 ,10/03/2016,03:50:40下午,1.892,2.231
 3592 ,10/03/2016,03:50:40下午,1.892,2.231
 3593 ,10/03/2016,03:50:40下午,1.892,2.231
 3594 ,10/03/2016,03:50:40下午,1.891,2.230
 3595 ,10/03/2016,03:50:40下午,1.891,2.230
 3596 ,10/03/2016,03:50:40下午,1.891,2.230
 3597 ,10/03/2016,03:50:41下午,1.891,2.230
 3598 ,10/03/2016,03:50:41下午,1.891,2.231
 3599 ,10/03/2016,03:50:41下午,1.892,2.231
 3600 ,10/03/2016,03:50:41下午,1.892,2.231
 3601 ,10/03/2016,03:50:41下午,1.892,2.231
 3602 ,10/03/2016,03:50:41下午,1.892,2.231
 3603 ,10/03/2016,03:50:42下午,1.891,2.230
 3604 ,10/03/2016,03:50:42下午,1.891,2.230
 3605 ,10/03/2016,03:50:42下午,1.891,2.230
 3606 ,10/03/2016,03:50:42下午,1.891,2.230
 3607 ,10/03/2016,03:50:42下午,1.891,2.229
 3608 ,10/03/2016,03:50:43下午,1.890,2.229
 3609 ,10/03/2016,03:50:43下午,1.890,2.229
 3610 ,10/03/2016,03:50:43下午,1.890,2.229
 3611 ,10/03/2016,03:50:43下午,1.890,2.229
 3612 ,10/03/2016,03:50:43下午,1.890,2.228
 3613 ,10/03/2016,03:50:43下午,1.890,2.228
 3614 ,10/03/2016,03:50:44下午,1.890,2.228
 3615 ,10/03/2016,03:50:44下午,1.890,2.228
 3616 ,10/03/2016,03:50:44下午,1.890,2.228
 3617 ,10/03/2016,03:50:44下午,1.890,2.228
 3618 ,10/03/2016,03:50:44下午,1.890,2.228
 3619 ,10/03/2016,03:50:44下午,1.890,2.228
 3620 ,10/03/2016,03:50:45下午,1.890,2.228
 3621 ,10/03/2016,03:50:45下午,1.889,2.228
 3622 ,10/03/2016,03:50:45下午,1.889,2.228
 3623 ,10/03/2016,03:50:45下午,1.889,2.228
 3624 ,10/03/2016,03:50:45下午,1.889,2.228
 3625 ,10/03/2016,03:50:45下午,1.889,2.228
 3626 ,10/03/2016,03:50:46下午,1.889,2.228
 3627 ,10/03/2016,03:50:46下午,1.889,2.228
 3628 ,10/03/2016,03:50:46下午,1.889,2.228
 3629 ,10/03/2016,03:50:46下午,1.889,2.228
 3630 ,10/03/2016,03:50:46下午,1.888,2.227
 3631 ,10/03/2016,03:50:46下午,1.888,2.227
 3632 ,10/03/2016,03:50:47下午,1.888,2.227
 3633 ,10/03/2016,03:50:47下午,1.888,2.227
 3634 ,10/03/2016,03:50:47下午,1.888,2.226
 3635 ,10/03/2016,03:50:47下午,1.888,2.226
 3636 ,10/03/2016,03:50:47下午,1.888,2.226
 3637 ,10/03/2016,03:50:48下午,1.888,2.226
 3638 ,10/03/2016,03:50:48下午,1.888,2.226
 3639 ,10/03/2016,03:50:48下午,1.887,2.226
 3640 ,10/03/2016,03:50:48下午,1.887,2.226
 3641 ,10/03/2016,03:50:48下午,1.887,2.226
 3642 ,10/03/2016,03:50:48下午,1.887,2.226
 3643 ,10/03/2016,03:50:49下午,1.887,2.224
 3644 ,10/03/2016,03:50:49下午,1.886,2.224
 3645 ,10/03/2016,03:50:49下午,1.886,2.224
 3646 ,10/03/2016,03:50:49下午,1.886,2.224
 3647 ,10/03/2016,03:50:49下午,1.886,2.224
 3648 ,10/03/2016,03:50:49下午,1.887,2.225
 3649 ,10/03/2016,03:50:50下午,1.887,2.225
 3650 ,10/03/2016,03:50:50下午,1.887,2.225
 3651 ,10/03/2016,03:50:50下午,1.887,2.225
 3652 ,10/03/2016,03:50:50下午,1.887,2.223
 3653 ,10/03/2016,03:50:50下午,1.885,2.223
 3654 ,10/03/2016,03:50:50下午,1.885,2.223
 3655 ,10/03/2016,03:50:51下午,1.885,2.223
 3656 ,10/03/2016,03:50:51下午,1.885,2.223
 3657 ,10/03/2016,03:50:51下午,1.886,2.224
 3658 ,10/03/2016,03:50:51下午,1.886,2.224
 3659 ,10/03/2016,03:50:51下午,1.886,2.224
 3660 ,10/03/2016,03:50:51下午,1.886,2.224
 3661 ,10/03/2016,03:50:52下午,1.886,2.223
 3662 ,10/03/2016,03:50:52下午,1.885,2.223
 3663 ,10/03/2016,03:50:52下午,1.885,2.223
 3664 ,10/03/2016,03:50:52下午,1.885,2.223
 3665 ,10/03/2016,03:50:52下午,1.885,2.223
 3666 ,10/03/2016,03:50:53下午,1.885,2.223
 3667 ,10/03/2016,03:50:53下午,1.885,2.223
 3668 ,10/03/2016,03:50:53下午,1.885,2.223
 3669 ,10/03/2016,03:50:53下午,1.885,2.223
 3670 ,10/03/2016,03:50:53下午,1.885,2.221
 3671 ,10/03/2016,03:50:53下午,1.883,2.221
 3672 ,10/03/2016,03:50:54下午,1.883,2.221
 3673 ,10/03/2016,03:50:54下午,1.883,2.221
 3674 ,10/03/2016,03:50:54下午,1.883,2.221
 3675 ,10/03/2016,03:50:54下午,1.884,2.222
 3676 ,10/03/2016,03:50:54下午,1.884,2.222
 3677 ,10/03/2016,03:50:54下午,1.884,2.222
 3678 ,10/03/2016,03:50:55下午,1.884,2.222
 3679 ,10/03/2016,03:50:55下午,1.884,2.221
 3680 ,10/03/2016,03:50:55下午,1.883,2.221
 3681 ,10/03/2016,03:50:55下午,1.883,2.221
 3682 ,10/03/2016,03:50:55下午,1.883,2.221
 3683 ,10/03/2016,03:50:55下午,1.883,2.221
 3684 ,10/03/2016,03:50:56下午,1.883,2.221
 3685 ,10/03/2016,03:50:56下午,1.883,2.221
 3686 ,10/03/2016,03:50:56下午,1.883,2.221
 3687 ,10/03/2016,03:50:56下午,1.883,2.221
 3688 ,10/03/2016,03:50:56下午,1.883,2.220
 3689 ,10/03/2016,03:50:57下午,1.883,2.220
 3690 ,10/03/2016,03:50:57下午,1.883,2.220
 3691 ,10/03/2016,03:50:57下午,1.883,2.220
 3692 ,10/03/2016,03:50:57下午,1.883,2.220
 3693 ,10/03/2016,03:50:57下午,1.882,2.219
 3694 ,10/03/2016,03:50:57下午,1.882,2.219
 3695 ,10/03/2016,03:50:58下午,1.882,2.219
 3696 ,10/03/2016,03:50:58下午,1.882,2.219
 3697 ,10/03/2016,03:50:58下午,1.882,2.219
 3698 ,10/03/2016,03:50:58下午,1.882,2.219
 3699 ,10/03/2016,03:50:58下午,1.882,2.219
 3700 ,10/03/2016,03:50:58下午,1.882,2.219
 3701 ,10/03/2016,03:50:59下午,1.882,2.219
 3702 ,10/03/2016,03:50:59下午,1.881,2.218
 3703 ,10/03/2016,03:50:59下午,1.881,2.218
 3704 ,10/03/2016,03:50:59下午,1.881,2.218
 3705 ,10/03/2016,03:50:59下午,1.881,2.218
 3706 ,10/03/2016,03:50:59下午,1.881,2.218
 3707 ,10/03/2016,03:51:00下午,1.881,2.218
 3708 ,10/03/2016,03:51:00下午,1.881,2.218
 3709 ,10/03/2016,03:51:00下午,1.881,2.218
 3710 ,10/03/2016,03:51:00下午,1.881,2.218
 3711 ,10/03/2016,03:51:00下午,1.880,2.218
 3712 ,10/03/2016,03:51:01下午,1.880,2.218
 3713 ,10/03/2016,03:51:01下午,1.880,2.218
 3714 ,10/03/2016,03:51:01下午,1.880,2.218
 3715 ,10/03/2016,03:51:01下午,1.880,2.218
 3716 ,10/03/2016,03:51:01下午,1.880,2.218
 3717 ,10/03/2016,03:51:01下午,1.880,2.218
 3718 ,10/03/2016,03:51:02下午,1.880,2.218
 3719 ,10/03/2016,03:51:02下午,1.880,2.218
 3720 ,10/03/2016,03:51:02下午,1.879,2.216
 3721 ,10/03/2016,03:51:02下午,1.879,2.216
 3722 ,10/03/2016,03:51:02下午,1.879,2.216
 3723 ,10/03/2016,03:51:02下午,1.879,2.216
 3724 ,10/03/2016,03:51:03下午,1.879,2.216
 3725 ,10/03/2016,03:51:03下午,1.879,2.216
 3726 ,10/03/2016,03:51:03下午,1.879,2.216
 3727 ,10/03/2016,03:51:03下午,1.879,2.216
 3728 ,10/03/2016,03:51:03下午,1.879,2.216
 3729 ,10/03/2016,03:51:04下午,1.879,2.216
 3730 ,10/03/2016,03:51:04下午,1.879,2.216
 3731 ,10/03/2016,03:51:04下午,1.879,2.216
 3732 ,10/03/2016,03:51:04下午,1.879,2.216
 3733 ,10/03/2016,03:51:04下午,1.879,2.215
 3734 ,10/03/2016,03:51:04下午,1.878,2.215
 3735 ,10/03/2016,03:51:05下午,1.878,2.215
 3736 ,10/03/2016,03:51:05下午,1.878,2.215
 3737 ,10/03/2016,03:51:05下午,1.878,2.215
 3738 ,10/03/2016,03:51:05下午,1.877,2.214
 3739 ,10/03/2016,03:51:05下午,1.877,2.214
 3740 ,10/03/2016,03:51:05下午,1.877,2.214
 3741 ,10/03/2016,03:51:06下午,1.877,2.214
 3742 ,10/03/2016,03:51:06下午,1.877,2.214
 3743 ,10/03/2016,03:51:06下午,1.877,2.214
 3744 ,10/03/2016,03:51:06下午,1.877,2.214
 3745 ,10/03/2016,03:51:06下午,1.877,2.214
 3746 ,10/03/2016,03:51:06下午,1.877,2.214
 3747 ,10/03/2016,03:51:07下午,1.878,2.214
 3748 ,10/03/2016,03:51:07下午,1.878,2.214
 3749 ,10/03/2016,03:51:07下午,1.878,2.214
 3750 ,10/03/2016,03:51:07下午,1.878,2.214
 3751 ,10/03/2016,03:51:07下午,1.878,2.213
 3752 ,10/03/2016,03:51:08下午,1.877,2.213
 3753 ,10/03/2016,03:51:08下午,1.877,2.213
 3754 ,10/03/2016,03:51:08下午,1.877,2.213
 3755 ,10/03/2016,03:51:08下午,1.877,2.213
 3756 ,10/03/2016,03:51:08下午,1.875,2.212
 3757 ,10/03/2016,03:51:08下午,1.875,2.212
 3758 ,10/03/2016,03:51:09下午,1.875,2.212
 3759 ,10/03/2016,03:51:09下午,1.875,2.212
 3760 ,10/03/2016,03:51:09下午,1.875,2.212
 3761 ,10/03/2016,03:51:09下午,1.876,2.212
 3762 ,10/03/2016,03:51:09下午,1.876,2.212
 3763 ,10/03/2016,03:51:09下午,1.876,2.212
 3764 ,10/03/2016,03:51:10下午,1.876,2.212
 3765 ,10/03/2016,03:51:10下午,1.875,2.211
 3766 ,10/03/2016,03:51:10下午,1.875,2.211
 3767 ,10/03/2016,03:51:10下午,1.875,2.211
 3768 ,10/03/2016,03:51:10下午,1.875,2.211
 3769 ,10/03/2016,03:51:10下午,1.875,2.211
 3770 ,10/03/2016,03:51:11下午,1.875,2.211
 3771 ,10/03/2016,03:51:11下午,1.875,2.211
 3772 ,10/03/2016,03:51:11下午,1.875,2.211
 3773 ,10/03/2016,03:51:11下午,1.875,2.211
 3774 ,10/03/2016,03:51:11下午,1.874,2.210
 3775 ,10/03/2016,03:51:12下午,1.874,2.210
 3776 ,10/03/2016,03:51:12下午,1.874,2.210
 3777 ,10/03/2016,03:51:12下午,1.874,2.210
 3778 ,10/03/2016,03:51:12下午,1.874,2.210
 3779 ,10/03/2016,03:51:12下午,1.874,2.210
 3780 ,10/03/2016,03:51:12下午,1.874,2.210
 3781 ,10/03/2016,03:51:13下午,1.874,2.210
 3782 ,10/03/2016,03:51:13下午,1.874,2.210
 3783 ,10/03/2016,03:51:13下午,1.873,2.209
 3784 ,10/03/2016,03:51:13下午,1.873,2.209
 3785 ,10/03/2016,03:51:13下午,1.873,2.209
 3786 ,10/03/2016,03:51:13下午,1.873,2.209
 3787 ,10/03/2016,03:51:14下午,1.873,2.209
 3788 ,10/03/2016,03:51:14下午,1.873,2.209
 3789 ,10/03/2016,03:51:14下午,1.873,2.209
 3790 ,10/03/2016,03:51:14下午,1.873,2.209
 3791 ,10/03/2016,03:51:14下午,1.873,2.209
 3792 ,10/03/2016,03:51:15下午,1.873,2.209
 3793 ,10/03/2016,03:51:15下午,1.873,2.209
 3794 ,10/03/2016,03:51:15下午,1.873,2.209
 3795 ,10/03/2016,03:51:15下午,1.873,2.209
 3796 ,10/03/2016,03:51:15下午,1.873,2.207
 3797 ,10/03/2016,03:51:15下午,1.872,2.207
 3798 ,10/03/2016,03:51:16下午,1.872,2.207
 3799 ,10/03/2016,03:51:16下午,1.872,2.207
 3800 ,10/03/2016,03:51:16下午,1.872,2.207
 3801 ,10/03/2016,03:51:16下午,1.871,2.207
 3802 ,10/03/2016,03:51:16下午,1.871,2.207
 3803 ,10/03/2016,03:51:16下午,1.871,2.207
 3804 ,10/03/2016,03:51:17下午,1.871,2.207
 3805 ,10/03/2016,03:51:17下午,1.871,2.207
 3806 ,10/03/2016,03:51:17下午,1.871,2.207
 3807 ,10/03/2016,03:51:17下午,1.871,2.207
 3808 ,10/03/2016,03:51:17下午,1.871,2.207
 3809 ,10/03/2016,03:51:17下午,1.871,2.207
 3810 ,10/03/2016,03:51:18下午,1.871,2.207
 3811 ,10/03/2016,03:51:18下午,1.871,2.207
 3812 ,10/03/2016,03:51:18下午,1.871,2.207
 3813 ,10/03/2016,03:51:18下午,1.871,2.207
 3814 ,10/03/2016,03:51:18下午,1.871,2.206
 3815 ,10/03/2016,03:51:19下午,1.870,2.206
 3816 ,10/03/2016,03:51:19下午,1.870,2.206
 3817 ,10/03/2016,03:51:19下午,1.870,2.206
 3818 ,10/03/2016,03:51:19下午,1.870,2.206
 3819 ,10/03/2016,03:51:19下午,1.870,2.206
 3820 ,10/03/2016,03:51:19下午,1.870,2.206
 3821 ,10/03/2016,03:51:20下午,1.870,2.206
 3822 ,10/03/2016,03:51:20下午,1.870,2.206
 3823 ,10/03/2016,03:51:20下午,1.870,2.205
 3824 ,10/03/2016,03:51:20下午,1.870,2.205
 3825 ,10/03/2016,03:51:20下午,1.870,2.205
 3826 ,10/03/2016,03:51:20下午,1.870,2.205
 3827 ,10/03/2016,03:51:21下午,1.870,2.205
 3828 ,10/03/2016,03:51:21下午,1.869,2.204
 3829 ,10/03/2016,03:51:21下午,1.869,2.204
 3830 ,10/03/2016,03:51:21下午,1.869,2.204
 3831 ,10/03/2016,03:51:21下午,1.869,2.204
 3832 ,10/03/2016,03:51:21下午,1.869,2.205
 3833 ,10/03/2016,03:51:22下午,1.870,2.205
 3834 ,10/03/2016,03:51:22下午,1.870,2.205
 3835 ,10/03/2016,03:51:22下午,1.870,2.205
 3836 ,10/03/2016,03:51:22下午,1.870,2.205
 3837 ,10/03/2016,03:51:22下午,1.867,2.202
 3838 ,10/03/2016,03:51:23下午,1.867,2.202
 3839 ,10/03/2016,03:51:23下午,1.867,2.202
 3840 ,10/03/2016,03:51:23下午,1.867,2.202
 3841 ,10/03/2016,03:51:23下午,1.867,2.203
 3842 ,10/03/2016,03:51:23下午,1.868,2.203
 3843 ,10/03/2016,03:51:23下午,1.868,2.203
 3844 ,10/03/2016,03:51:24下午,1.868,2.203
 3845 ,10/03/2016,03:51:24下午,1.868,2.203
 3846 ,10/03/2016,03:51:24下午,1.868,2.203
 3847 ,10/03/2016,03:51:24下午,1.868,2.203
 3848 ,10/03/2016,03:51:24下午,1.868,2.203
 3849 ,10/03/2016,03:51:24下午,1.868,2.203
 3850 ,10/03/2016,03:51:25下午,1.868,2.202
 3851 ,10/03/2016,03:51:25下午,1.867,2.202
 3852 ,10/03/2016,03:51:25下午,1.867,2.202
 3853 ,10/03/2016,03:51:25下午,1.867,2.202
 3854 ,10/03/2016,03:51:25下午,1.867,2.202
 3855 ,10/03/2016,03:51:26下午,1.867,2.202
 3856 ,10/03/2016,03:51:26下午,1.867,2.202
 3857 ,10/03/2016,03:51:26下午,1.867,2.202
 3858 ,10/03/2016,03:51:26下午,1.867,2.202
 3859 ,10/03/2016,03:51:26下午,1.867,2.202
 3860 ,10/03/2016,03:51:26下午,1.867,2.202
 3861 ,10/03/2016,03:51:27下午,1.867,2.202
 3862 ,10/03/2016,03:51:27下午,1.867,2.202
 3863 ,10/03/2016,03:51:27下午,1.867,2.202
 3864 ,10/03/2016,03:51:27下午,1.865,2.200
 3865 ,10/03/2016,03:51:27下午,1.865,2.200
 3866 ,10/03/2016,03:51:27下午,1.865,2.200
 3867 ,10/03/2016,03:51:28下午,1.865,2.200
 3868 ,10/03/2016,03:51:28下午,1.865,2.201
 3869 ,10/03/2016,03:51:28下午,1.866,2.201
 3870 ,10/03/2016,03:51:28下午,1.866,2.201
 3871 ,10/03/2016,03:51:28下午,1.866,2.201
 3872 ,10/03/2016,03:51:28下午,1.866,2.201
 3873 ,10/03/2016,03:51:29下午,1.865,2.199
 3874 ,10/03/2016,03:51:29下午,1.865,2.199
 3875 ,10/03/2016,03:51:29下午,1.865,2.199
 3876 ,10/03/2016,03:51:29下午,1.865,2.199
 3877 ,10/03/2016,03:51:29下午,1.865,2.199
 3878 ,10/03/2016,03:51:30下午,1.865,2.199
 3879 ,10/03/2016,03:51:30下午,1.865,2.199
 3880 ,10/03/2016,03:51:30下午,1.865,2.199
 3881 ,10/03/2016,03:51:30下午,1.865,2.199
 3882 ,10/03/2016,03:51:30下午,1.865,2.199
 3883 ,10/03/2016,03:51:30下午,1.865,2.199
 3884 ,10/03/2016,03:51:31下午,1.865,2.199
 3885 ,10/03/2016,03:51:31下午,1.865,2.199
 3886 ,10/03/2016,03:51:31下午,1.865,2.198
 3887 ,10/03/2016,03:51:31下午,1.864,2.198
 3888 ,10/03/2016,03:51:31下午,1.864,2.198
 3889 ,10/03/2016,03:51:31下午,1.864,2.198
 3890 ,10/03/2016,03:51:32下午,1.864,2.198
 3891 ,10/03/2016,03:51:32下午,1.863,2.197
 3892 ,10/03/2016,03:51:32下午,1.863,2.197
 3893 ,10/03/2016,03:51:32下午,1.863,2.197
 3894 ,10/03/2016,03:51:32下午,1.863,2.197
 3895 ,10/03/2016,03:51:32下午,1.863,2.197
 3896 ,10/03/2016,03:51:33下午,1.862,2.197
 3897 ,10/03/2016,03:51:33下午,1.862,2.197
 3898 ,10/03/2016,03:51:33下午,1.862,2.197
 3899 ,10/03/2016,03:51:33下午,1.862,2.197
 3900 ,10/03/2016,03:51:33下午,1.863,2.197
 3901 ,10/03/2016,03:51:34下午,1.863,2.197
 3902 ,10/03/2016,03:51:34下午,1.863,2.197
 3903 ,10/03/2016,03:51:34下午,1.863,2.197
 3904 ,10/03/2016,03:51:34下午,1.863,2.197
 3905 ,10/03/2016,03:51:34下午,1.863,2.197
 3906 ,10/03/2016,03:51:34下午,1.863,2.197
 3907 ,10/03/2016,03:51:35下午,1.863,2.197
 3908 ,10/03/2016,03:51:35下午,1.863,2.197
 3909 ,10/03/2016,03:51:35下午,1.863,2.197
 3910 ,10/03/2016,03:51:35下午,1.863,2.197
 3911 ,10/03/2016,03:51:35下午,1.863,2.197
 3912 ,10/03/2016,03:51:35下午,1.863,2.197
 3913 ,10/03/2016,03:51:36下午,1.863,2.196
 3914 ,10/03/2016,03:51:36下午,1.862,2.196
 3915 ,10/03/2016,03:51:36下午,1.862,2.196
 3916 ,10/03/2016,03:51:36下午,1.862,2.196
 3917 ,10/03/2016,03:51:36下午,1.862,2.196
 3918 ,10/03/2016,03:51:37下午,1.862,2.196
 3919 ,10/03/2016,03:51:37下午,1.862,2.196
 3920 ,10/03/2016,03:51:37下午,1.862,2.196
 3921 ,10/03/2016,03:51:37下午,1.862,2.196
 3922 ,10/03/2016,03:51:37下午,1.862,2.195
 3923 ,10/03/2016,03:51:37下午,1.861,2.195
 3924 ,10/03/2016,03:51:38下午,1.861,2.195
 3925 ,10/03/2016,03:51:38下午,1.861,2.195
 3926 ,10/03/2016,03:51:38下午,1.861,2.195
 3927 ,10/03/2016,03:51:38下午,1.860,2.194
 3928 ,10/03/2016,03:51:38下午,1.860,2.194
 3929 ,10/03/2016,03:51:38下午,1.860,2.194
 3930 ,10/03/2016,03:51:39下午,1.860,2.194
 3931 ,10/03/2016,03:51:39下午,1.860,2.194
 3932 ,10/03/2016,03:51:39下午,1.860,2.194
 3933 ,10/03/2016,03:51:39下午,1.860,2.194
 3934 ,10/03/2016,03:51:39下午,1.860,2.194
 3935 ,10/03/2016,03:51:39下午,1.860,2.194
 3936 ,10/03/2016,03:51:40下午,1.860,2.193
 3937 ,10/03/2016,03:51:40下午,1.860,2.193
 3938 ,10/03/2016,03:51:40下午,1.860,2.193
 3939 ,10/03/2016,03:51:40下午,1.860,2.193
 3940 ,10/03/2016,03:51:40下午,1.860,2.192
 3941 ,10/03/2016,03:51:41下午,1.859,2.192
 3942 ,10/03/2016,03:51:41下午,1.859,2.192
 3943 ,10/03/2016,03:51:41下午,1.859,2.192
 3944 ,10/03/2016,03:51:41下午,1.859,2.192
 3945 ,10/03/2016,03:51:41下午,1.859,2.192
 3946 ,10/03/2016,03:51:41下午,1.859,2.192
 3947 ,10/03/2016,03:51:42下午,1.859,2.192
 3948 ,10/03/2016,03:51:42下午,1.859,2.192
 3949 ,10/03/2016,03:51:42下午,1.859,2.192
 3950 ,10/03/2016,03:51:42下午,1.859,2.192
 3951 ,10/03/2016,03:51:42下午,1.859,2.192
 3952 ,10/03/2016,03:51:42下午,1.859,2.192
 3953 ,10/03/2016,03:51:43下午,1.859,2.192
 3954 ,10/03/2016,03:51:43下午,1.859,2.192
 3955 ,10/03/2016,03:51:43下午,1.859,2.192
 3956 ,10/03/2016,03:51:43下午,1.859,2.192
 3957 ,10/03/2016,03:51:43下午,1.859,2.192
 3958 ,10/03/2016,03:51:43下午,1.859,2.191
 3959 ,10/03/2016,03:51:44下午,1.857,2.191
 3960 ,10/03/2016,03:51:44下午,1.857,2.191
 3961 ,10/03/2016,03:51:44下午,1.857,2.191
 3962 ,10/03/2016,03:51:44下午,1.857,2.191
 3963 ,10/03/2016,03:51:44下午,1.857,2.190
 3964 ,10/03/2016,03:51:44下午,1.857,2.190
 3965 ,10/03/2016,03:51:45下午,1.857,2.190
 3966 ,10/03/2016,03:51:45下午,1.857,2.190
 3967 ,10/03/2016,03:51:45下午,1.857,2.190
 3968 ,10/03/2016,03:51:45下午,1.857,2.190
 3969 ,10/03/2016,03:51:45下午,1.857,2.190
 3970 ,10/03/2016,03:51:46下午,1.857,2.190
 3971 ,10/03/2016,03:51:46下午,1.857,2.190
