"time","intensity","A"
1,0.010681155,0.942008098764681
2,0.0103759775,0.929418902693622
3,0.0100708025,0.916453960409058
4,0.010681155,0.942008098764681
5,0.010681155,0.942008098764681
6,0.01098633,0.954242521298458
7,0.011291505,0.966141712546454
8,0.011291505,0.966141712546454
9,0.011901855,0.989004536333563
10,0.01159668,0.977723554731489
11,0.011901855,0.989004536333563
12,0.01159668,0.977723554731489
13,0.011291505,0.966141712546454
14,0.011291505,0.966141712546454
15,0.01098633,0.954242521298458
16,0.010681155,0.942008098764681
17,0.0103759775,0.929418902693622
18,0.010681155,0.942008098764681
19,0.0100708025,0.916453960409058
20,0.0100708025,0.916453960409058
21,0.0100708025,0.916453960409058
22,0.0097656265,0.903089991439118
23,0.0103759775,0.929418902693622
24,0.010681155,0.942008098764681
25,0.0103759775,0.929418902693622
26,0.010681155,0.942008098764681
27,0.01098633,0.954242521298458
28,0.010681155,0.942008098764681
29,0.01037598,0.929419007333024
30,0.0103759775,0.929418902693622
31,0.0103759775,0.929418902693622
32,0.0097656265,0.903089991439118
33,0.009460449,0.889301630203849
34,0.009460449,0.889301630203849
35,0.009460449,0.889301630203849
36,0.009155273,0.875061180377761
37,0.009155273,0.875061180377761
38,0.009155273,0.875061180377761
39,0.009460449,0.889301630203849
40,0.0088500975,0.860337936642997
41,0.0097656265,0.903089991439118
42,0.009765625,0.903089924731491
43,0.009460449,0.889301630203849
44,0.009765625,0.903089924731491
45,0.009765625,0.903089924731491
46,0.009460449,0.889301630203849
47,0.009460449,0.889301630203849
48,0.0091552735,0.875061204096031
49,0.0088500975,0.860337936642997
50,0.0088500975,0.860337936642997
51,0.0088500975,0.860337936642997
52,0.008239746,0.829303705629266
53,0.00793457,0.812913277277882
54,0.008239746,0.829303705629266
55,0.0085449215,0.84509795869448
56,0.008239746,0.829303705629266
57,0.0085449215,0.84509795869448
58,0.0088500975,0.860337936642997
59,0.009155273,0.875061180377761
60,0.009155273,0.875061180377761
61,0.009155273,0.875061180377761
62,0.009155273,0.875061180377761
63,0.0088500975,0.860337936642997
64,0.0085449215,0.84509795869448
65,0.0085449215,0.84509795869448
66,0.0079345705,0.812913304645116
67,0.0076293945,0.795879953304753
68,0.0076293945,0.795879953304753
69,0.0076293945,0.795879953304753
70,0.007324219,0.778151202947109
71,0.00793457,0.812913277277882
72,0.0076293945,0.795879953304753
73,0.0079345705,0.812913304645116
74,0.008239746,0.829303705629266
75,0.00793457,0.812913277277882
76,0.008239746,0.829303705629266
77,0.008544922,0.845097984106912
78,0.008239746,0.829303705629266
79,0.008239746,0.829303705629266
80,0.008239746,0.829303705629266
81,0.0076293945,0.795879953304753
82,0.0076293945,0.795879953304753
83,0.0073242185,0.778151173299273
84,0.007324219,0.778151202947109
85,0.007019043,0.759667784362733
86,0.0064086915,0.720159247498612
87,0.007019043,0.759667784362733
88,0.007019043,0.759667784362733
89,0.007019043,0.759667784362733
90,0.0073242185,0.778151173299273
91,0.007019043,0.759667784362733
92,0.007324219,0.778151202947109
93,0.00793457,0.812913277277882
94,0.00793457,0.812913277277882
95,0.00793457,0.812913277277882
96,0.0076293945,0.795879953304753
97,0.0073242185,0.778151173299273
98,0.0073242185,0.778151173299273
99,0.0073242185,0.778151173299273
100,0.0067138675,0.740362647448225
101,0.0061035155,0.698969933181215
102,0.0064086915,0.720159247498612
103,0.006103516,0.698969968758618
104,0.0064086915,0.720159247498612
105,0.0064086915,0.720159247498612
106,0.006713867,0.740362615105131
107,0.0064086915,0.720159247498612
108,0.006713867,0.740362615105131
109,0.007019043,0.759667784362733
110,0.007324219,0.778151202947109
111,0.007324219,0.778151202947109
112,0.007019043,0.759667784362733
113,0.007019043,0.759667784362733
114,0.0067138675,0.740362647448225
115,0.0067138675,0.740362647448225
116,0.0064086915,0.720159247498612
117,0.0061035155,0.698969933181215
118,0.00579834,0.676693559067507
119,0.00579834,0.676693559067507
120,0.005493164,0.653212446573585
121,0.006103516,0.698969968758618
122,0.0061035155,0.698969933181215
123,0.006103516,0.698969968758618
124,0.0064086915,0.720159247498612
125,0.0064086915,0.720159247498612
126,0.006713867,0.740362615105131
127,0.006713867,0.740362615105131
128,0.006713867,0.740362615105131
129,0.007019043,0.759667784362733
130,0.0061035155,0.698969933181215
131,0.0064086915,0.720159247498612
132,0.00579834,0.676693559067507
133,0.0054931645,0.653212486104033
134,0.0054931645,0.653212486104033
135,0.0054931645,0.653212486104033
136,0.0051879885,0.628388886101758
137,0.005493164,0.653212446573585
138,0.00579834,0.676693559067507
139,0.0051879885,0.628388886101758
140,0.0061035155,0.698969933181215
141,0.00579834,0.676693559067507
142,0.006103516,0.698969968758618
143,0.0064086915,0.720159247498612
144,0.0064086915,0.720159247498612
145,0.0064086915,0.720159247498612
146,0.0061035155,0.698969933181215
147,0.0061035155,0.698969933181215
148,0.0061035155,0.698969933181215
149,0.0054931645,0.653212486104033
150,0.0051879885,0.628388886101758
151,0.0054931645,0.653212486104033
152,0.004882813,0.602059973539263
153,0.004882813,0.602059973539263
154,0.004882813,0.602059973539263
155,0.0051879885,0.628388886101758
156,0.0051879885,0.628388886101758
157,0.0051879885,0.628388886101758
158,0.00579834,0.676693559067507
159,0.00579834,0.676693559067507
160,0.00579834,0.676693559067507
161,0.006103516,0.698969968758618
162,0.00579834,0.676693559067507
163,0.0061035155,0.698969933181215
