"time","intensity","A"
1,0.009765625,0
2,0.0100708025,-0.0133640356775668
3,0.0100708025,-0.0133640356775668
4,0.0097656265,-6.67076272479284e-08
5,0.0097656265,-6.67076272479284e-08
6,0.0097656265,-6.67076272479284e-08
7,0.0091552735,0.0280287206354599
8,0.0091552735,0.0280287206354599
9,0.0085449215,0.0579919660370107
10,0.008544922,0.0579919406245789
11,0.0088500975,0.0427519880884938
12,0.008239746,0.0737862191022248
13,0.0088500975,0.0427519880884938
14,0.0088500975,0.0427519880884938
15,0.009155273,0.0280287443537297
16,0.009155273,0.0280287443537297
17,0.009155273,0.0280287443537297
18,0.009155273,0.0280287443537297
19,0.009460449,0.0137882945276426
20,0.009460449,0.0137882945276426
21,0.0085449215,0.0579919660370107
22,0.0085449215,0.0579919660370107
23,0.008239746,0.0737862191022248
24,0.0073242185,0.124938751432218
25,0.0073242185,0.124938751432218
26,0.007019043,0.143422140368759
27,0.007019043,0.143422140368759
28,0.007019043,0.143422140368759
29,0.007019043,0.143422140368759
30,0.007019043,0.143422140368759
31,0.007324219,0.124938721784382
32,0.0076293945,0.107209971426739
33,0.00793457,0.0901766474536095
34,0.007324219,0.124938721784382
35,0.00793457,0.0901766474536095
36,0.0079345705,0.0901766200863755
37,0.0076293945,0.107209971426739
38,0.007019043,0.143422140368759
39,0.007019043,0.143422140368759
40,0.0067138675,0.162727277283266
41,0.00579834,0.226396365663984
42,0.00579834,0.226396365663984
43,0.00579834,0.226396365663984
44,0.006103516,0.204119955972873
45,0.00579834,0.226396365663984
46,0.00579834,0.226396365663984
47,0.00579834,0.226396365663984
48,0.006103516,0.204119955972873
49,0.006713867,0.16272730962636
50,0.006713867,0.16272730962636
51,0.006713867,0.16272730962636
52,0.006713867,0.16272730962636
53,0.0064086915,0.182930677232879
54,0.0064086915,0.182930677232879
55,0.0061035155,0.204119991550276
56,0.00579834,0.226396365663984
57,0.0051879885,0.274701038629733
58,0.0048828125,0.301029995663981
59,0.0051879885,0.274701038629733
60,0.004577637,0.329058692581173
61,0.004577637,0.329058692581173
62,0.004882813,0.301029951192229
63,0.004577637,0.329058692581173
64,0.004882813,0.301029951192229
65,0.005493164,0.249877478157906
66,0.00579834,0.226396365663984
67,0.00579834,0.226396365663984
68,0.00579834,0.226396365663984
69,0.00579834,0.226396365663984
70,0.00579834,0.226396365663984
71,0.0051879885,0.274701038629733
72,0.0048828125,0.301029995663981
73,0.0051879885,0.274701038629733
74,0.004577637,0.329058692581173
75,0.004272461,0.35902193628856
76,0.003967285,0.391206643117591
77,0.004272461,0.35902193628856
78,0.003662109,0.425968776744038
79,0.003662109,0.425968776744038
80,0.004577637,0.329058692581173
81,0.004272461,0.35902193628856
82,0.004577637,0.329058692581173
83,0.004577637,0.329058692581173
84,0.004882813,0.301029951192229
85,0.0048828125,0.301029995663981
86,0.0051879885,0.274701038629733
87,0.004882813,0.301029951192229
88,0.004577637,0.329058692581173
89,0.004272461,0.35902193628856
90,0.003967285,0.391206643117591
91,0.003967285,0.391206643117591
92,0.0033569335,0.463757305290342
93,0.0033569335,0.463757305290342
94,0.003662109,0.425968776744038
95,0.003051758,0.505149951636854
96,0.003662109,0.425968776744038
97,0.0036621095,0.425968717448363
98,0.003662109,0.425968776744038
99,0.004272461,0.35902193628856
100,0.004272461,0.35902193628856
101,0.004577637,0.329058692581173
102,0.004577637,0.329058692581173
103,0.004272461,0.35902193628856
104,0.004272461,0.35902193628856
105,0.003967285,0.391206643117591
106,0.0036621095,0.425968717448363
107,0.0036621095,0.425968717448363
108,0.002746582,0.550907473821887
109,0.002441406,0.60206003579972
110,0.003051758,0.505149951636854
111,0.003051758,0.505149951636854
112,0.002746582,0.550907473821887
113,0.003051758,0.505149951636854
114,0.0033569335,0.463757305290342
115,0.003662109,0.425968776744038
116,0.003967285,0.391206643117591
117,0.003967285,0.391206643117591
118,0.003662109,0.425968776744038
119,0.004272461,0.35902193628856
120,0.003967285,0.391206643117591
121,0.0033569335,0.463757305290342
122,0.0033569335,0.463757305290342
123,0.0033569335,0.463757305290342
124,0.002746582,0.550907473821887
125,0.002746582,0.550907473821887
126,0.002441406,0.60206003579972
127,0.002441406,0.60206003579972
128,0.0021362305,0.660051931952541
129,0.002441406,0.60206003579972
130,0.002746582,0.550907473821887
131,0.003051758,0.505149951636854
132,0.0033569335,0.463757305290342
133,0.0033569335,0.463757305290342
134,0.003662109,0.425968776744038
135,0.003662109,0.425968776744038
136,0.003662109,0.425968776744038
137,0.003662109,0.425968776744038
138,0.0033569335,0.463757305290342
139,0.0030517575,0.505150022791663
140,0.002746582,0.550907473821887
141,0.0021362305,0.660051931952541
142,0.0021362305,0.660051931952541
143,0.001831055,0.726998653816677
144,0.001831055,0.726998653816677
145,0.002441406,0.60206003579972
146,0.0021362305,0.660051931952541
147,0.0024414065,0.60205994685621
148,0.003051758,0.505149951636854
149,0.0033569335,0.463757305290342
150,0.0033569335,0.463757305290342
151,0.003051758,0.505149951636854
152,0.003662109,0.425968776744038
153,0.0033569335,0.463757305290342
154,0.003051758,0.505149951636854
155,0.002746582,0.550907473821887
156,0.002746582,0.550907473821887
157,0.0024414065,0.60205994685621
158,0.0021362305,0.660051931952541
159,0.001831055,0.726998653816677
160,0.001525879,0.806179947300835
161,0.001831055,0.726998653816677
162,0.001831055,0.726998653816677
163,0.0021362305,0.660051931952541
164,0.0021362305,0.660051931952541
165,0.003051758,0.505149951636854
166,0.002746582,0.550907473821887
167,0.003051758,0.505149951636854
168,0.0033569335,0.463757305290342
169,0.0033569335,0.463757305290342
170,0.0033569335,0.463757305290342
171,0.003051758,0.505149951636854
172,0.002746582,0.550907473821887
173,0.002441406,0.60206003579972
174,0.0021362305,0.660051931952541
175,0.001525879,0.806179947300835
176,0.001831055,0.726998653816677
177,0.001525879,0.806179947300835
178,0.001525879,0.806179947300835
179,0.001831055,0.726998653816677
180,0.0018310545,0.72699877240802
181,0.0021362305,0.660051931952541
182,0.002746582,0.550907473821887
183,0.002746582,0.550907473821887
184,0.002746582,0.550907473821887
185,0.003051758,0.505149951636854
186,0.003051758,0.505149951636854
187,0.002746582,0.550907473821887
188,0.0024414065,0.60205994685621
189,0.002441406,0.60206003579972
190,0.001525879,0.806179947300835
191,0.001525879,0.806179947300835
192,0.001525879,0.806179947300835
193,0.001220703,0.903090031463701
194,0.001220703,0.903090031463701
195,0.001525879,0.806179947300835
196,0.001525879,0.806179947300835
197,0.001525879,0.806179947300835
198,0.0021362305,0.660051931952541
199,0.0021362305,0.660051931952541
200,0.002746582,0.550907473821887
201,0.003051758,0.505149951636854
202,0.002441406,0.60206003579972
203,0.002441406,0.60206003579972
204,0.002746582,0.550907473821887
205,0.0021362305,0.660051931952541
206,0.002441406,0.60206003579972
207,0.001525879,0.806179947300835
208,0.001525879,0.806179947300835
209,0.001220703,0.903090031463701
210,0.001220703,0.903090031463701
211,0.001220703,0.903090031463701
212,0.0009155273,1.02802874435373
213,0.001525879,0.806179947300835
214,0.0018310545,0.72699877240802
215,0.0021362305,0.660051931952541
216,0.001831055,0.726998653816677
217,0.002746582,0.550907473821887
218,0.002746582,0.550907473821887
219,0.002441406,0.60206003579972
220,0.0021362305,0.660051931952541
221,0.0021362305,0.660051931952541
222,0.0021362305,0.660051931952541
223,0.001831055,0.726998653816677
224,0.001525879,0.806179947300835
225,0.001220703,0.903090031463701
226,0.001220703,0.903090031463701
227,0.0006103516,1.20411995597287
228,0.0009155273,1.02802874435373
229,0.001220703,0.903090031463701
230,0.001525879,0.806179947300835
231,0.001831055,0.726998653816677
232,0.002441406,0.60206003579972
233,0.0021362305,0.660051931952541
234,0.0021362305,0.660051931952541
235,0.002746582,0.550907473821887
236,0.002441406,0.60206003579972
237,0.002441406,0.60206003579972
238,0.0021362305,0.660051931952541
239,0.001831055,0.726998653816677
240,0.001525879,0.806179947300835
241,0.001525879,0.806179947300835
242,0.001220703,0.903090031463701
243,0.0006103516,1.20411995597287
244,0.0009155273,1.02802874435373
245,0.0009155273,1.02802874435373
246,0.0009155273,1.02802874435373
247,0.001525879,0.806179947300835
248,0.001525879,0.806179947300835
249,0.0021362305,0.660051931952541
250,0.0021362305,0.660051931952541
251,0.0021362305,0.660051931952541
252,0.002441406,0.60206003579972
253,0.002441406,0.60206003579972
254,0.0021362305,0.660051931952541
255,0.0021362305,0.660051931952541
256,0.001525879,0.806179947300835
257,0.001525879,0.806179947300835
258,0.001220703,0.903090031463701
259,0.0006103516,1.20411995597287
260,0.0006103516,1.20411995597287
261,0.0006103516,1.20411995597287
262,0.0006103516,1.20411995597287
263,0.0012207033,0.903089924731491
264,0.001220703,0.903090031463701
265,0.001831055,0.726998653816677
266,0.0018310545,0.72699877240802
267,0.0021362305,0.660051931952541
268,0.002441406,0.60206003579972
269,0.002441406,0.60206003579972
270,0.001831055,0.726998653816677
271,0.001525879,0.806179947300835
272,0.0018310545,0.72699877240802
273,0.001525879,0.806179947300835
274,0.001220703,0.903090031463701
275,0.0006103516,1.20411995597287
276,0.0009155273,1.02802874435373
277,0.0006103516,1.20411995597287
278,0.0006103516,1.20411995597287
279,0.0009155273,1.02802874435373
280,0.001220703,0.903090031463701
281,0.001220703,0.903090031463701
282,0.0018310545,0.72699877240802
283,0.001831055,0.726998653816677
284,0.001831055,0.726998653816677
285,0.0021362305,0.660051931952541
286,0.001831055,0.726998653816677
287,0.001831055,0.726998653816677
288,0.0021362305,0.660051931952541
289,0.001525879,0.806179947300835
290,0.001220703,0.903090031463701
291,0.0009155273,1.02802874435373
292,0.0009155273,1.02802874435373
293,0.0006103516,1.20411995597287
294,0.0006103516,1.20411995597287
295,0.0006103516,1.20411995597287
296,0.0009155273,1.02802874435373
297,0.001220703,0.903090031463701
298,0.0012207033,0.903089924731491
299,0.001525879,0.806179947300835
300,0.001831055,0.726998653816677
301,0.0021362305,0.660051931952541
302,0.0021362305,0.660051931952541
303,0.002441406,0.60206003579972
304,0.001831055,0.726998653816677
305,0.001525879,0.806179947300835
306,0.001525879,0.806179947300835
307,0.0009155273,1.02802874435373
308,0.0006103516,1.20411995597287
309,0.0006103515,1.20412002712768
310,0.0006103516,1.20411995597287
311,0.0003051758,1.50514995163685
312,0.0006103516,1.20411995597287
313,0.0009155273,1.02802874435373
314,0.001220703,0.903090031463701
315,0.001525879,0.806179947300835
316,0.001831055,0.726998653816677
317,0.0021362305,0.660051931952541
318,0.001831055,0.726998653816677
319,0.001831055,0.726998653816677
320,0.001831055,0.726998653816677
321,0.001525879,0.806179947300835
322,0.001525879,0.806179947300835
323,0.001220703,0.903090031463701
324,0.0009155273,1.02802874435373
325,0.0006103516,1.20411995597287
326,0.0006103516,1.20411995597287
327,0.0006103516,1.20411995597287
328,0.0006103516,1.20411995597287
329,0.0009155273,1.02802874435373
330,0.001220703,0.903090031463701
331,0.001220703,0.903090031463701
332,0.001525879,0.806179947300835
333,0.001525879,0.806179947300835
334,0.0021362305,0.660051931952541
335,0.001831055,0.726998653816677
336,0.001831055,0.726998653816677
337,0.001831055,0.726998653816677
338,0.001525879,0.806179947300835
339,0.001525879,0.806179947300835
340,0.001220703,0.903090031463701
341,0.0009155273,1.02802874435373
342,0.0003051758,1.50514995163685
343,0.0003051758,1.50514995163685
344,0.0003051758,1.50514995163685
345,0.0006103516,1.20411995597287
346,0.0006103516,1.20411995597287
347,0.0009155273,1.02802874435373
348,0.001525879,0.806179947300835
349,0.001831055,0.726998653816677
350,0.001525879,0.806179947300835
351,0.0018310545,0.72699877240802
352,0.001831055,0.726998653816677
353,0.001831055,0.726998653816677
354,0.0018310545,0.72699877240802
355,0.001220703,0.903090031463701
356,0.001220703,0.903090031463701
357,0.0006103516,1.20411995597287
358,0.0006103516,1.20411995597287
359,0.0003051758,1.50514995163685
360,0.0003051758,1.50514995163685
361,0.0003051758,1.50514995163685
362,0,Inf
363,0.0009155273,1.02802874435373
364,0.0009155273,1.02802874435373
365,0.001220703,0.903090031463701
366,0.001525879,0.806179947300835
367,0.001831055,0.726998653816677
368,0.001831055,0.726998653816677
369,0.001831055,0.726998653816677
370,0.001831055,0.726998653816677
371,0.001525879,0.806179947300835
372,0.001525879,0.806179947300835
373,0.001220703,0.903090031463701
374,0.0006103516,1.20411995597287
375,0.0006103516,1.20411995597287
376,0.0003051758,1.50514995163685
377,0.0003051758,1.50514995163685
378,0.0003051758,1.50514995163685
379,0.0003051758,1.50514995163685
380,0.0006103516,1.20411995597287
381,0.001220703,0.903090031463701
382,0.001220703,0.903090031463701
383,0.001525879,0.806179947300835
384,0.001525879,0.806179947300835
385,0.001831055,0.726998653816677
386,0.001831055,0.726998653816677
387,0.001831055,0.726998653816677
388,0.001525879,0.806179947300835
389,0.0012207033,0.903089924731491
390,0.0006103516,1.20411995597287
391,0.0009155273,1.02802874435373
392,0.0006103516,1.20411995597287
393,0.0003051758,1.50514995163685
394,0.0003051758,1.50514995163685
395,0.0003051758,1.50514995163685
